id	orf	name	essentiality	mbio Call	orthologs	pathways	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	logfc
RVBD3793:embC	RVBD3793	embC	Essential	ES	MSMEG6387	Lipoarabinomannan (LAM) biosynthesis	415	1.4089e-75	1.1823e-06	8e-06	1	281	-3.1334	0.52422	0.99924	1.0	2293	27	0.62927	-3.1334
RVBD3794:embA	RVBD3794	embA	Essential	ES	MSMEG6388	Arabinogalactan biosynthesis - Mycobacterium	377	9.8544e-69	1.1823e-06	8e-06	2	287	-2.8694	0.88139	0.99998	1.0	3450	15	0.66588	-2.8694
RVBD2524c:fas	RVBD2524c	fas	Essential	ES	MSMEG4757	Fatty acid biosynthesis	534	2.0246e-63	1.1823e-06	8e-06	3	426	-2.397	0.95901	1.0	1.0	3701	15	0.69198	-2.397
RVBD3778c:RVBD3778c	RVBD3778c	RVBD3778c	Essential	GD	MSMEG6363		118	1.978e-62	1.1823e-06	8e-06	4	115	-3.4419	1.0	1.0	1.0	4012	0	0.0	-3.4419
RVBD3043c:ctaD	RVBD3043c	ctaD	Essential	ES	MSMEG4437	Oxidative phosphorylation	201	1.7312000000000001e-56	1.1823e-06	8e-06	5	182	-2.4518	0.14302	0.98138	1.0	1029	3	1.7392	-2.4518
RVBD3795:embB	RVBD3795	embB	Essential	ES	MSMEG6389	Arabinogalactan biosynthesis - Mycobacterium	367	4.9639999999999996e-54	1.1823e-06	8e-06	6	247	-2.9061	0.32681	0.99646	1.0	1626	23	0.59619	-2.9061
RVBD3246c:mtrA	RVBD3246c	mtrA	Essential	ES	MSMEG1874	Two-component system	57	6.0862e-51	1.1823e-06	8e-06	7	52	-4.8411	0.99503	0.99999	1.0	3862	1	0.44894	-4.8411
RVBD0338c:RVBD0338c	RVBD0338c	RVBD0338c	Essential	ES	MSMEG0690		337	2.7701e-48	1.1823e-06	8e-06	8	279	-1.9912	0.99814	1.0	1.0	3899	7	0.82022	-1.9912
RVBD2093c:tatC	RVBD2093c	tatC	Essential	GD	MSMEG3886	Protein export,Bacterial secretion system	115	3.3605e-45	1.1823e-06	8e-06	9	105	-2.8992	0.99993	1.0	1.0	3962	1	0.60211	-2.8992
RVBD1828:RVBD1828	RVBD1828	RVBD1828	Essential	GD	MSMEG3646		96	7.849e-45	1.1823e-06	8e-06	10	92	-2.9962	0.95494	1.0	1.0	3693	1	0.8027	-2.9962
RVBD2673:aftC	RVBD2673	aftC	Essential	ES	MSMEG2785	Lipoarabinomannan (LAM) biosynthesis,Arabinogalactan biosynthesis - Mycobacterium	221	5.7252e-42	1.1823e-06	8e-06	11	167	-2.8782	0.75812	0.99993	1.0	3066	9	0.83457	-2.8782
RVBD3645:RVBD3645	RVBD3645	RVBD3645	Essential	ES	MSMEG6154	Purine metabolism	167	6.446700000000001e-41	1.1823e-06	8e-06	12	151	-2.19	0.59896	0.99958	1.0	2549	5	0.72972	-2.19
